sensor_id,timestamp,track_section,gps_lat,gps_lon,acc_x_ms2,acc_y_ms2,acc_z_ms2,gyro_roll,gyro_pitch,gyro_yaw,vibration_magnitude,vibration_spike_pct,is_anomaly,aknn_distance_to_baseline,anomaly_confidence,flag_dispatched_to_pillar_d
DEV-79006,2026-06-12 16:06:56.000,Delhi-Agra,27.18°N,78.01°E,0.3415,0.1931,9.8442,0.0485,0.0021,-0.0075,0.3938,228.2,False,0.0637,0.0,False
DEV-16286,2026-06-11 04:19:20.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1837,0.0096,9.7609,-0.0381,-0.0259,-0.0065,0.1904,58.7,False,0.0302,0.0,False
DEV-87635,2026-06-13 02:55:21.000,Chennai-Vellore,12.91°N,79.13°E,0.0779,-0.1695,9.8344,-0.0246,0.015,-0.0103,0.1881,56.7,False,0.0277,0.0,False
DEV-58516,2026-06-10 06:41:29.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0436,0.0517,9.7156,0.0225,0.0304,0.0079,0.1161,0,False,0.0625,0.0,False
DEV-66068,2026-06-11 00:08:23.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0256,-0.0735,9.9527,-0.0031,-0.0161,-0.0002,0.1625,35.4,False,0.0512,0.0,False
DEV-41462,2026-06-12 10:19:01.000,Delhi-Agra,27.18°N,78.01°E,0.2284,-0.2268,9.7523,0.0096,0.0069,0.0033,0.327,172.5,False,0.0767,0.0,False
DEV-76674,2026-06-10 18:01:23.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0947,-1.905,7.9787,0.0366,0.3573,-0.0742,2.6442,2103.5,True,1.1493,0.921,True
DEV-80035,2026-06-12 07:53:20.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0492,-0.1159,9.679,-0.0294,-0.0008,-0.0237,0.1817,51.4,False,0.065,0.0,False
DEV-32089,2026-06-10 23:47:02.000,Jaipur-Ajmer,26.45°N,74.64°E,0.4958,-0.2166,9.9243,-0.0103,0.0211,0.0043,0.553,360.8,False,0.0605,0.0,False
DEV-32345,2026-06-12 22:13:12.000,Kolkata-Asansol,23.68°N,86.98°E,0.0653,0.1022,9.86,0.0139,0.0222,0.0055,0.1312,9.3,False,0.0424,0.0,False
DEV-37926,2026-06-10 14:14:43.000,Mumbai-Pune,18.52°N,73.86°E,0.0003,0.1494,9.8141,-0.01,-0.0051,0.0119,0.1495,24.6,False,0.0201,0.0,False
DEV-90969,2026-06-12 03:57:39.000,Kolkata-Asansol,23.68°N,86.98°E,0.3056,-0.1283,9.9032,-0.0061,0.0367,-0.0218,0.3443,186.9,False,0.0709,0.0,False
DEV-11161,2026-06-10 10:11:12.000,Mumbai-Pune,18.52°N,73.86°E,-1.4685,0.3113,10.4627,0.2314,-0.0612,-0.2997,1.6369,1264.1,True,0.526,0.949,False
DEV-57775,2026-06-11 19:27:05.000,Delhi-Agra,27.18°N,78.01°E,0.0151,-0.0073,9.8174,-0.0151,-0.019,0.0027,0.0183,0,False,0.0457,0.0,False
DEV-57085,2026-06-10 19:15:57.000,Kolkata-Asansol,23.68°N,86.98°E,0.125,0.0814,9.8353,-0.0101,-0.0129,0.0127,0.1513,26.1,False,0.073,0.0,False
DEV-72822,2026-06-12 09:38:37.000,Delhi-Agra,27.18°N,78.01°E,-0.0175,0.0627,9.7469,0.0085,0.029,0.0044,0.0907,0,False,0.0776,0.0,False
DEV-62412,2026-06-13 05:34:28.000,Mumbai-Pune,18.52°N,73.86°E,-0.1751,0.0096,9.7926,-0.0095,0.0002,-0.0261,0.1762,46.8,False,0.0501,0.0,False
DEV-99710,2026-06-13 01:15:06.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0554,0.0372,9.8229,0.0026,0.0132,0.0146,0.068,0,False,0.0342,0.0,False
DEV-90951,2026-06-12 07:23:34.000,Mumbai-Pune,18.52°N,73.86°E,-0.0156,-0.0087,9.7454,0.002,0.0184,0.0079,0.067,0,False,0.0291,0.0,False
DEV-23508,2026-06-11 19:13:38.000,Delhi-Agra,27.18°N,78.01°E,0.0314,-0.2385,9.8703,-0.0005,0.0057,-0.009,0.248,106.7,False,0.0621,0.0,False
DEV-35189,2026-06-11 18:34:43.000,Kolkata-Asansol,23.68°N,86.98°E,0.2004,-0.0075,9.7717,-0.0108,0.0038,0.0031,0.2042,70.2,False,0.0757,0.0,False
DEV-54063,2026-06-11 13:02:32.000,Vadodara-Surat,22.30°N,73.10°E,0.0408,0.021,9.7528,0.0094,-0.0097,-0.0081,0.0733,0,False,0.0456,0.0,False
DEV-16233,2026-06-10 10:28:02.000,Kolkata-Asansol,23.68°N,86.98°E,0.0687,0.0185,9.6847,0.0362,-0.0036,-0.011,0.1441,20.1,False,0.0309,0.0,False
DEV-74393,2026-06-10 06:02:20.000,Vadodara-Surat,22.30°N,73.10°E,-0.0535,0.0886,9.7894,0.0268,-0.0138,0.0048,0.1055,0,False,0.0418,0.0,False
DEV-87189,2026-06-11 04:09:45.000,Vadodara-Surat,22.30°N,73.10°E,0.1893,0.013,9.8564,-0.0137,-0.001,-0.0142,0.1953,62.8,False,0.0517,0.0,False
DEV-86881,2026-06-11 09:03:30.000,Delhi-Agra,27.18°N,78.01°E,0.0367,0.1144,9.8421,-0.0069,-0.0005,-0.0076,0.1244,3.7,False,0.0781,0.0,False
DEV-72154,2026-06-12 22:22:26.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0572,0.1221,9.9653,0.0277,-0.0124,-0.0086,0.2057,71.4,False,0.0794,0.0,False
DEV-83445,2026-06-10 20:42:32.000,Kolkata-Asansol,23.68°N,86.98°E,0.0942,0.0213,9.752,-0.0048,0.0281,-0.0205,0.1127,0,False,0.0785,0.0,False
DEV-12867,2026-06-12 23:09:56.000,Mumbai-Pune,18.52°N,73.86°E,-0.0672,-0.2583,9.8859,0.0086,0.0215,-0.0074,0.2775,131.3,False,0.03,0.0,False
DEV-74884,2026-06-11 01:57:46.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0924,0.2905,10.009,0.02,0.0135,0.0256,0.364,203.3,False,0.0611,0.0,False
DEV-34125,2026-06-12 21:22:12.000,Kolkata-Asansol,23.68°N,86.98°E,0.1266,0.1725,9.7062,0.0231,-0.0129,0.007,0.2378,98.2,False,0.0202,0.0,False
DEV-38879,2026-06-11 23:38:39.000,Delhi-Agra,27.18°N,78.01°E,0.3441,0.0153,9.7156,-0.0019,-0.0028,-0.0114,0.3571,197.6,False,0.0378,0.0,False
DEV-27428,2026-06-11 01:33:09.000,Kolkata-Asansol,23.68°N,86.98°E,0.0302,0.1462,9.7803,0.0276,0.0151,-0.0043,0.1522,26.8,False,0.0362,0.0,False
DEV-58380,2026-06-12 15:34:16.000,Vadodara-Surat,22.30°N,73.10°E,0.0017,0.2235,9.8059,-0.0002,-0.0157,0.0167,0.2235,86.2,False,0.0395,0.0,False
DEV-11364,2026-06-13 02:55:00.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0071,0.064,9.8637,-0.01,0.0279,-0.0019,0.0838,0,False,0.0694,0.0,False
DEV-23951,2026-06-10 21:58:02.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1778,0.2869,9.5941,-0.0129,0.0061,-0.0257,0.4007,233.9,False,0.0634,0.0,False
DEV-36728,2026-06-12 08:06:25.000,Chennai-Vellore,12.91°N,79.13°E,-0.0097,0.1682,9.7669,-0.0083,-0.0166,0.0047,0.1739,44.9,False,0.0549,0.0,False
DEV-34251,2026-06-12 16:49:02.000,Chennai-Vellore,12.91°N,79.13°E,0.0277,0.1919,9.693,0.0317,0.0105,0.0053,0.2265,88.8,False,0.0689,0.0,False
DEV-89668,2026-06-10 18:49:26.000,Delhi-Agra,27.18°N,78.01°E,0.0887,-0.0264,9.7962,0.0169,0.0277,-0.0183,0.0936,0,False,0.0313,0.0,False
DEV-11545,2026-06-10 16:27:03.000,Vadodara-Surat,22.30°N,73.10°E,-0.2073,0.0482,9.7049,0.0185,0.0217,0.019,0.2374,97.8,False,0.0562,0.0,False
DEV-28695,2026-06-11 09:30:57.000,Chennai-Vellore,12.91°N,79.13°E,1.4142,-2.2579,9.6443,-0.0943,0.0015,0.1253,2.6694,2124.5,True,1.1539,0.958,True
DEV-31383,2026-06-10 06:41:03.000,Vadodara-Surat,22.30°N,73.10°E,0.1221,-0.2136,9.8477,0.0056,0.0026,-0.0316,0.2489,107.4,False,0.0384,0.0,False
DEV-23443,2026-06-11 16:52:22.000,Delhi-Agra,27.18°N,78.01°E,-0.1139,-0.0256,9.7941,-0.0011,0.0241,0.0052,0.1178,0,False,0.0507,0.0,False
DEV-99707,2026-06-12 18:54:39.000,Chennai-Vellore,12.91°N,79.13°E,0.0282,-0.0139,9.7695,0.005,-0.008,-0.0089,0.0513,0,False,0.0431,0.0,False
DEV-90700,2026-06-12 22:23:13.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0696,0.0475,9.8385,0.0059,0.0181,-0.0039,0.089,0,False,0.04,0.0,False
DEV-97460,2026-06-11 08:15:01.000,Vadodara-Surat,22.30°N,73.10°E,-0.0744,-0.0459,9.7037,-0.0052,-0.0049,-0.0077,0.1376,14.7,False,0.0612,0.0,False
DEV-20009,2026-06-12 03:29:36.000,Mumbai-Pune,18.52°N,73.86°E,0.2653,0.1624,9.7121,-0.0395,0.0117,-0.0219,0.3261,171.8,False,0.0673,0.0,False
DEV-24832,2026-06-12 20:44:53.000,Delhi-Agra,27.18°N,78.01°E,0.0513,0.054,9.6751,0.0117,0.0363,-0.0041,0.1541,28.4,False,0.0547,0.0,False
DEV-64256,2026-06-13 03:52:29.000,Jaipur-Ajmer,26.45°N,74.64°E,0.4098,0.2093,9.8427,0.0179,-0.0089,0.0143,0.4613,284.4,False,0.0561,0.0,False
DEV-80282,2026-06-12 04:21:21.000,Mumbai-Pune,18.52°N,73.86°E,0.3178,-0.0933,9.735,0.0169,-0.0226,-0.0042,0.3396,183.0,False,0.0693,0.0,False
DEV-10375,2026-06-11 10:00:27.000,Vadodara-Surat,22.30°N,73.10°E,-0.1737,0.0743,9.7638,-0.0311,-0.0043,-0.0105,0.1945,62.1,False,0.0322,0.0,False
DEV-28264,2026-06-12 19:56:18.000,Vadodara-Surat,22.30°N,73.10°E,-0.0793,0.0105,9.9456,0.0281,-0.025,0.0224,0.1574,31.2,False,0.0377,0.0,False
DEV-28753,2026-06-10 16:29:45.000,Kolkata-Asansol,23.68°N,86.98°E,0.0955,-0.0465,9.8227,-0.006,0.0332,0.0292,0.107,0,False,0.0426,0.0,False
DEV-13956,2026-06-10 07:55:06.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1614,0.1346,9.7937,-0.0067,0.0211,-0.0259,0.2108,75.7,False,0.0288,0.0,False
DEV-79133,2026-06-10 16:17:15.000,Vadodara-Surat,22.30°N,73.10°E,0.282,0.0177,9.6921,0.0171,-0.0108,0.0016,0.3062,155.2,False,0.0619,0.0,False
DEV-14209,2026-06-11 03:48:34.000,Chennai-Vellore,12.91°N,79.13°E,-0.1364,0.1785,9.7878,-0.0155,0.023,0.0257,0.2257,88.1,False,0.0563,0.0,False
DEV-84981,2026-06-10 18:38:23.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1253,0.0763,9.8934,-0.007,-0.0037,-0.0113,0.1688,40.7,False,0.0501,0.0,False
DEV-91139,2026-06-12 09:39:12.000,Delhi-Agra,27.18°N,78.01°E,0.223,0.269,9.5911,-0.0074,0.0098,0.0073,0.4123,243.6,False,0.0234,0.0,False
DEV-63097,2026-06-11 10:33:56.000,Delhi-Agra,27.18°N,78.01°E,0.2021,-0.0246,9.9187,0.0143,-0.0288,0.0031,0.2308,92.3,False,0.0696,0.0,False
DEV-13676,2026-06-10 18:00:07.000,Vadodara-Surat,22.30°N,73.10°E,-0.0597,-0.0629,9.835,0.0051,-0.0309,-0.0175,0.0903,0,False,0.0344,0.0,False
DEV-41501,2026-06-10 17:51:06.000,Kolkata-Asansol,23.68°N,86.98°E,0.0053,0.0173,9.8535,-0.0069,0.0137,0.0329,0.0471,0,False,0.0362,0.0,False
DEV-56746,2026-06-13 05:07:06.000,Kolkata-Asansol,23.68°N,86.98°E,-0.2441,-0.0827,9.8767,0.0049,0.0024,-0.0007,0.2662,121.8,False,0.0651,0.0,False
DEV-76005,2026-06-13 03:48:47.000,Chennai-Vellore,12.91°N,79.13°E,-0.0588,0.1098,9.784,0.0083,-0.0082,-0.012,0.1272,6.0,False,0.0261,0.0,False
DEV-20322,2026-06-12 16:47:59.000,Delhi-Agra,27.18°N,78.01°E,0.5849,-1.6367,9.9788,-0.0811,0.2806,0.3855,1.7462,1355.2,True,1.1139,0.917,True
DEV-95379,2026-06-12 22:24:00.000,Delhi-Agra,27.18°N,78.01°E,-0.1453,-0.1693,9.9192,0.0437,-0.0321,-0.0025,0.2484,107.0,False,0.0514,0.0,False
DEV-99505,2026-06-12 13:58:13.000,Mumbai-Pune,18.52°N,73.86°E,0.0844,0.073,9.6745,-0.0332,0.0306,0.0059,0.1755,46.2,False,0.0433,0.0,False
DEV-50572,2026-06-10 21:12:21.000,Kolkata-Asansol,23.68°N,86.98°E,0.1873,-0.0405,9.8462,-0.0003,0.034,0.0024,0.195,62.5,False,0.0528,0.0,False
DEV-19323,2026-06-13 04:33:23.000,Vadodara-Surat,22.30°N,73.10°E,-0.0878,0.0205,9.8015,0.0072,-0.0166,-0.0065,0.0906,0,False,0.0308,0.0,False
DEV-84545,2026-06-12 14:12:39.000,Chennai-Vellore,12.91°N,79.13°E,-0.1137,0.0154,9.8929,-0.0203,0.0065,0.006,0.1416,18.0,False,0.0493,0.0,False
DEV-58979,2026-06-11 08:28:02.000,Mumbai-Pune,18.52°N,73.86°E,0.2085,-0.2095,9.8627,0.0139,0.0277,-0.0306,0.3002,150.2,False,0.025,0.0,False
DEV-83505,2026-06-11 12:05:16.000,Kolkata-Asansol,23.68°N,86.98°E,0.3314,-0.2572,10.0224,0.0146,0.0331,0.0093,0.4702,291.8,False,0.0205,0.0,False
DEV-71063,2026-06-12 20:07:04.000,Vadodara-Surat,22.30°N,73.10°E,0.0826,0.1016,9.8811,0.0088,-0.0086,0.0016,0.149,24.2,False,0.0481,0.0,False
DEV-18450,2026-06-11 20:57:57.000,Chennai-Vellore,12.91°N,79.13°E,0.0305,0.052,9.8879,-0.0051,-0.0185,0.0062,0.0985,0,False,0.039,0.0,False
DEV-37979,2026-06-12 02:00:31.000,Chennai-Vellore,12.91°N,79.13°E,-0.004,-0.059,9.7137,0.0071,0.0106,-0.0027,0.113,0,False,0.0392,0.0,False
DEV-13007,2026-06-10 08:16:51.000,Kolkata-Asansol,23.68°N,86.98°E,0.252,0.0834,9.8646,-0.0537,0.0031,0.0101,0.271,125.8,False,0.0772,0.0,False
DEV-65013,2026-06-12 07:47:00.000,Chennai-Vellore,12.91°N,79.13°E,-0.0412,-0.0378,9.8839,0.0086,-0.0094,0.0226,0.0927,0,False,0.0515,0.0,False
DEV-64932,2026-06-12 06:45:43.000,Mumbai-Pune,18.52°N,73.86°E,0.3005,0.0844,9.6247,0.0223,-0.0039,0.0096,0.363,202.5,False,0.0489,0.0,False
DEV-88266,2026-06-11 20:59:39.000,Jaipur-Ajmer,26.45°N,74.64°E,0.157,-0.0276,9.8987,-0.0136,0.0114,-0.0173,0.1824,52.0,False,0.0319,0.0,False
DEV-11859,2026-06-12 10:37:37.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1362,0.1398,9.868,-0.0292,0.0148,-0.0217,0.2036,69.7,False,0.029,0.0,False
DEV-26478,2026-06-11 15:23:54.000,Delhi-Agra,27.18°N,78.01°E,-0.1077,0.1944,9.7813,-0.0139,-0.0103,-0.044,0.2241,86.8,False,0.0581,0.0,False
DEV-55624,2026-06-12 04:31:28.000,Kolkata-Asansol,23.68°N,86.98°E,0.0817,0.3272,9.7218,0.0121,0.0098,0.0126,0.3486,190.5,False,0.0326,0.0,False
DEV-75422,2026-06-10 19:55:11.000,Jaipur-Ajmer,26.45°N,74.64°E,0.2739,0.0198,9.9796,0.0043,-0.0402,-0.0004,0.3228,169.0,False,0.0589,0.0,False
DEV-66149,2026-06-11 15:12:17.000,Chennai-Vellore,12.91°N,79.13°E,-0.1124,0.1202,9.6753,-0.0049,0.0094,0.0061,0.2127,77.2,False,0.0424,0.0,False
DEV-23005,2026-06-11 22:15:01.000,Kolkata-Asansol,23.68°N,86.98°E,-0.113,0.0385,9.745,-0.0255,-0.0207,-0.0174,0.1359,13.3,False,0.0797,0.0,False
DEV-93037,2026-06-12 16:41:12.000,Vadodara-Surat,22.30°N,73.10°E,0.3464,0.0287,9.9159,0.0202,-0.0179,-0.0132,0.3634,202.8,False,0.0466,0.0,False
DEV-26310,2026-06-12 00:19:26.000,Vadodara-Surat,22.30°N,73.10°E,0.0617,-0.0665,9.827,-0.025,0.0296,0.0195,0.0923,0,False,0.041,0.0,False
DEV-47172,2026-06-12 15:47:57.000,Chennai-Vellore,12.91°N,79.13°E,0.1002,-0.1692,9.8095,-0.0025,-0.01,0.0076,0.1966,63.8,False,0.0361,0.0,False
DEV-13440,2026-06-12 05:57:49.000,Mumbai-Pune,18.52°N,73.86°E,0.2691,-0.151,9.8066,-0.0016,0.0043,-0.0021,0.3086,157.2,False,0.0292,0.0,False
DEV-35252,2026-06-11 09:15:48.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1097,-0.0637,10.0532,-0.016,0.0028,0.0404,0.2743,128.6,False,0.057,0.0,False
DEV-77800,2026-06-11 10:38:25.000,Vadodara-Surat,22.30°N,73.10°E,-0.0696,-0.0296,9.6657,-0.0416,0.02,0.0288,0.1629,35.7,False,0.0295,0.0,False
DEV-82470,2026-06-10 22:49:07.000,Vadodara-Surat,22.30°N,73.10°E,0.0528,0.0429,9.7393,-0.0093,0.0034,-0.0333,0.0981,0,False,0.0295,0.0,False
DEV-20324,2026-06-11 05:28:36.000,Delhi-Agra,27.18°N,78.01°E,0.0226,0.0029,9.8158,-0.0114,-0.0185,-0.0127,0.0235,0,False,0.0543,0.0,False
DEV-35405,2026-06-10 07:50:29.000,Jaipur-Ajmer,26.45°N,74.64°E,0.2117,-0.0177,9.8189,-0.0127,-0.0081,-0.0087,0.2126,77.2,False,0.0521,0.0,False
DEV-93674,2026-06-10 23:51:31.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0578,-0.2006,9.7754,-0.0135,0.0258,-0.0084,0.2116,76.3,False,0.0791,0.0,False
DEV-57369,2026-06-12 21:07:42.000,Vadodara-Surat,22.30°N,73.10°E,0.0689,-0.0271,9.8492,0.0121,0.0034,0.0055,0.0838,0,False,0.0748,0.0,False
DEV-51102,2026-06-10 21:08:38.000,Chennai-Vellore,12.91°N,79.13°E,0.0437,-0.119,9.6983,0.0024,0.0052,0.0152,0.169,40.8,False,0.058,0.0,False
DEV-55453,2026-06-11 14:49:55.000,Delhi-Agra,27.18°N,78.01°E,0.0939,0.0048,9.7103,-0.0112,0.0535,0.008,0.137,14.2,False,0.049,0.0,False
DEV-77075,2026-06-12 02:42:37.000,Kolkata-Asansol,23.68°N,86.98°E,0.1343,0.1656,9.8569,-0.0058,0.0042,0.0006,0.2183,81.9,False,0.0657,0.0,False
DEV-73120,2026-06-10 21:45:03.000,Mumbai-Pune,18.52°N,73.86°E,0.0275,0.1046,9.8344,0.0317,0.0147,-0.0044,0.1109,0,False,0.032,0.0,False
DEV-42780,2026-06-10 12:41:49.000,Mumbai-Pune,18.52°N,73.86°E,-0.0973,-0.1099,9.841,-0.02,0.0427,-0.0112,0.15,25.0,False,0.0304,0.0,False
DEV-73941,2026-06-12 08:01:47.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1552,0.0991,9.8171,-0.0172,0.0136,-0.0358,0.1843,53.6,False,0.046,0.0,False
DEV-92929,2026-06-11 14:29:17.000,Chennai-Vellore,12.91°N,79.13°E,-0.0178,0.1042,9.8713,0.0123,0.0058,0.0133,0.1222,1.8,False,0.0692,0.0,False
DEV-79533,2026-06-11 14:43:28.000,Delhi-Agra,27.18°N,78.01°E,0.1106,-0.0239,9.7181,0.0146,0.0351,-0.0256,0.1458,21.5,False,0.0411,0.0,False
DEV-51215,2026-06-10 08:10:48.000,Vadodara-Surat,22.30°N,73.10°E,-0.117,0.1905,9.7905,0.0061,-0.0106,-0.0121,0.2244,87.0,False,0.0273,0.0,False
DEV-88879,2026-06-11 05:11:56.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.9579,1.4767,10.3502,-0.8217,-0.3199,-0.1118,1.8412,1434.3,True,0.6091,0.927,True
DEV-51958,2026-06-12 10:09:24.000,Kolkata-Asansol,23.68°N,86.98°E,0.079,-0.1675,9.7069,-0.0129,-0.0088,-0.0146,0.212,76.7,False,0.0319,0.0,False
DEV-85551,2026-06-10 09:36:58.000,Chennai-Vellore,12.91°N,79.13°E,0.1566,-0.0077,9.8449,0.0086,-0.0091,0.0131,0.1606,33.8,False,0.0213,0.0,False
DEV-79922,2026-06-10 07:17:55.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0129,-0.0053,9.7688,0.0025,0.0054,-0.0009,0.0435,0,False,0.0751,0.0,False
DEV-62473,2026-06-10 08:50:55.000,Mumbai-Pune,18.52°N,73.86°E,0.0608,0.0227,9.8515,-0.0303,-0.0052,0.0248,0.077,0,False,0.0248,0.0,False
DEV-59008,2026-06-12 14:24:20.000,Mumbai-Pune,18.52°N,73.86°E,0.1208,0.0294,9.9028,-0.0023,-0.0278,-0.0255,0.1551,29.2,False,0.0763,0.0,False
DEV-21536,2026-06-10 13:28:53.000,Vadodara-Surat,22.30°N,73.10°E,0.0374,-0.0584,9.9689,-0.0016,-0.0023,-0.0106,0.1734,44.5,False,0.0315,0.0,False
DEV-16291,2026-06-12 23:42:06.000,Mumbai-Pune,18.52°N,73.86°E,-0.0145,-0.0028,9.8001,-0.0061,0.0044,-0.003,0.0178,0,False,0.0768,0.0,False
DEV-26552,2026-06-10 11:27:51.000,Mumbai-Pune,18.52°N,73.86°E,-0.2084,-0.1429,9.8039,0.0121,0.0144,0.0127,0.2528,110.7,False,0.0392,0.0,False
DEV-96673,2026-06-10 16:46:37.000,Kolkata-Asansol,23.68°N,86.98°E,0.1513,-0.0264,9.7714,0.0034,-0.0259,-0.0034,0.1584,32.0,False,0.0494,0.0,False
DEV-41768,2026-06-11 02:25:42.000,Mumbai-Pune,18.52°N,73.86°E,-0.0654,0.0057,9.8228,-0.0314,-0.0229,0.0227,0.0669,0,False,0.0596,0.0,False
DEV-73916,2026-06-12 11:32:26.000,Delhi-Agra,27.18°N,78.01°E,0.1561,0.0638,9.8378,0.029,-0.0193,0.0029,0.1709,42.4,False,0.0263,0.0,False
DEV-23849,2026-06-10 21:11:39.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1296,-0.0091,9.928,-0.0108,-0.0218,-0.0241,0.1755,46.2,False,0.0748,0.0,False
DEV-99950,2026-06-10 21:55:53.000,Mumbai-Pune,18.52°N,73.86°E,-0.1995,0.0492,9.8335,0.0193,0.0191,0.0066,0.2068,72.3,False,0.0384,0.0,False
DEV-13746,2026-06-12 21:20:21.000,Kolkata-Asansol,23.68°N,86.98°E,0.1844,0.196,9.8081,-0.0148,0.0101,-0.006,0.2691,124.3,False,0.0486,0.0,False
DEV-53743,2026-06-11 20:39:28.000,Chennai-Vellore,12.91°N,79.13°E,0.1396,0.1027,9.7763,0.0109,-0.0169,0.0096,0.1766,47.2,False,0.0232,0.0,False
DEV-79410,2026-06-11 01:50:57.000,Mumbai-Pune,18.52°N,73.86°E,-0.1448,-0.1565,9.751,0.0078,-0.022,0.0116,0.2212,84.3,False,0.0564,0.0,False
DEV-41295,2026-06-11 19:45:52.000,Chennai-Vellore,12.91°N,79.13°E,0.108,0.028,9.8403,0.0064,0.0207,-0.012,0.1156,0,False,0.024,0.0,False
DEV-45162,2026-06-10 13:21:24.000,Mumbai-Pune,18.52°N,73.86°E,-0.1732,-0.1305,9.7812,0.0058,-0.0041,-0.0307,0.2188,82.3,False,0.0497,0.0,False
DEV-72489,2026-06-10 18:27:14.000,Delhi-Agra,27.18°N,78.01°E,-0.0478,0.157,9.8064,-0.0089,-0.031,-0.0005,0.1642,36.8,False,0.0643,0.0,False
DEV-72206,2026-06-12 20:04:54.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0226,0.0418,9.8758,0.0396,0.002,0.0019,0.0812,0,False,0.0457,0.0,False
DEV-10131,2026-06-10 07:30:59.000,Delhi-Agra,27.18°N,78.01°E,0.0674,-0.0498,9.8107,-0.0028,-0.0136,0.0136,0.0838,0,False,0.0493,0.0,False
DEV-29212,2026-06-11 00:01:23.000,Chennai-Vellore,12.91°N,79.13°E,0.0815,-0.141,9.9617,-0.0023,-0.012,-0.0014,0.2226,85.5,False,0.0665,0.0,False
DEV-70129,2026-06-10 13:16:52.000,Mumbai-Pune,18.52°N,73.86°E,-0.0893,0.1197,9.7505,0.0203,-0.0079,-0.0098,0.1608,34.0,False,0.0208,0.0,False
DEV-99887,2026-06-11 07:40:38.000,Mumbai-Pune,18.52°N,73.86°E,0.2009,-0.1306,9.9174,-0.0337,-0.0081,-0.0042,0.2626,118.8,False,0.0512,0.0,False
DEV-66455,2026-06-12 04:35:19.000,Vadodara-Surat,22.30°N,73.10°E,-0.0895,0.0452,9.8852,-0.0007,0.0258,0.0038,0.1253,4.4,False,0.0416,0.0,False
DEV-68886,2026-06-12 12:12:10.000,Vadodara-Surat,22.30°N,73.10°E,0.2055,-0.048,9.97,-0.0088,-0.0185,-0.029,0.2648,120.7,False,0.0792,0.0,False
DEV-34978,2026-06-12 21:47:42.000,Kolkata-Asansol,23.68°N,86.98°E,0.1175,-0.0594,9.7579,0.0233,0.0151,-0.0041,0.1416,18.0,False,0.0225,0.0,False
DEV-11092,2026-06-11 19:52:15.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1217,-0.083,9.6083,0.0146,0.0043,-0.0119,0.2498,108.2,False,0.0499,0.0,False
DEV-48630,2026-06-12 07:55:06.000,Delhi-Agra,27.18°N,78.01°E,0.2295,0.2535,9.7258,-0.0207,-0.0055,0.0117,0.3522,193.5,False,0.0209,0.0,False
DEV-42955,2026-06-10 08:58:55.000,Delhi-Agra,27.18°N,78.01°E,-0.0414,-0.0219,9.7808,0.0199,-0.0004,-0.0005,0.0552,0,False,0.0283,0.0,False
DEV-35785,2026-06-12 21:59:11.000,Mumbai-Pune,18.52°N,73.86°E,-0.3784,-0.0038,9.626,-0.0185,-0.0025,-0.0081,0.4208,250.7,False,0.0459,0.0,False
DEV-22863,2026-06-13 00:51:56.000,Vadodara-Surat,22.30°N,73.10°E,0.3416,0.0559,9.811,0.0301,-0.0152,0.0099,0.3461,188.4,False,0.0736,0.0,False
DEV-42770,2026-06-13 01:00:23.000,Mumbai-Pune,18.52°N,73.86°E,0.0744,0.1138,9.9128,-0.0254,0.0219,0.0197,0.1705,42.1,False,0.0281,0.0,False
DEV-67264,2026-06-11 22:21:42.000,Delhi-Agra,27.18°N,78.01°E,0.1666,0.0795,9.7404,-0.0181,-0.0291,0.0215,0.1973,64.4,False,0.0258,0.0,False
DEV-70461,2026-06-11 20:20:37.000,Chennai-Vellore,12.91°N,79.13°E,-0.228,-0.0044,9.7632,0.0146,-0.0499,0.008,0.2328,94.0,False,0.0217,0.0,False
DEV-26682,2026-06-11 22:41:54.000,Vadodara-Surat,22.30°N,73.10°E,-0.2214,0.0961,9.7591,-0.0112,0.0011,0.018,0.2467,105.6,False,0.0573,0.0,False
DEV-77896,2026-06-12 23:31:46.000,Kolkata-Asansol,23.68°N,86.98°E,0.2735,0.0765,9.8937,0.0212,-0.033,0.0059,0.2961,146.7,False,0.0476,0.0,False
